Unnamed: 0,headlines,date,time,author,read_more,image_url,ctext,summary
36,Donald Trump's $100 million lawsuit against The New York Times dismissed,2023-05-04,10:32 am,Sakshita Khosla,https://www.independent.co.uk/news/world/americas/us-politics/trump-lawsuit-new-york-times-judge-b2332034.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683176345677_715.jpg,"Donald Trump’s lawsuit against The New York Times has been thrown out by a judge with the one-term president ordered to pay all legal fees and costs in the case.Mr Trump sued the newspaper and his niece, Mary Trump, claiming that she and three reporters had taken part in an “insidious plot” to obtain his private records for a Pulitzer-prize-winning story on his tax affairs.The court threw out Mr Trump’s claims against the newspaper and its reporters but has not yet ruled on his niece, reported The Daily Beast.“The New York Times is pleased with the judge’s decision today,” a paper spokesperson said in a statement.“It is an important precedent reaffirming that the press is protected when it engages in routine newsgathering to obtain information of vital importance to the public.”New York Supreme Court Justice Robert Reed wrote in his ruling filed on Wednesday that the former president’s claims against the defendants “fail as a matter of constitutional law” and stated that the reporting by the newspaper was at “the very core of protected First Amendment activity.”Mr Trump had claimed in his lawsuit that the newspaper had worked with Mary Trump to “smuggle records out of her attorney’s office and turn them over ” to the reporters despite a 2001 confidentiality agreement she signed during a family dispute. “I think he is a f***ing loser, and he is going to throw anything against the wall he can. It’s desperation. The walls are closing in and he is throwing anything against the wall that will stick. As is always the case with Donald, he’ll try and change the subject,” she told The Daily Beast when the lawsuit was first filed.","Donald Trump’s lawsuit against The New York Times has been thrown out by a judge. The former president was ordered to pay all legal fees and costs in the case. Mr Trump sued the newspaper and his niece, Mary Trump, claiming that she and three reporters had taken part in an “insidious plot” to obtain his private records for a Pulitzer-prize-winning story."
37,7 teachers shot dead after gunmen open fire in school in Pakistan,2023-05-04,08:58 pm,Disha Jana,https://www.hindustantimes.com/world-news/pakistan-school-shooting-kills-seven-teachers-101683203276058-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683208901905_672.jpg,"
At least seven teachers were killed in a shooting at a school in northwestern Pakistan on Thursday, in an apparent retaliation to an earlier attack in which another teacher was shot dead, Geo TV reported.Also Read | Frequent shootings put US mass killings on record pace




Shooting attack in a school in northwest Pakistan killed at least 7 teachers. (Representational Image)








Both incidents took place on Thursday in the Parachinar area of Kurram tribal district near the border with Afghanistan, the local television channel said.
It said the motive behind the killings remained unclear, and that the teachers killed in both incidents belong to the country's Shi'ite Muslim minority.Also Read | Indian-origin man convicted of killing three US teens who played doorbell prank
The tribal district contains a majority Shi'ite population who are often attacked by Sunni militant groups as part of the local Taliban movement.
Local police said they were gathering more information and investigating the incident.

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.


Topics

pakistan





","At least seven teachers were killed in a shooting at a school in northwestern Pakistan on Thursday. It was an apparent retaliation to an earlier attack in which another teacher was shot dead, Geo TV reported. The motive behind the killings remained unclear, and that the teachers killed in both incidents belong to the country's Shi'ite Muslim minority."
38,UK police plan to use facial recognition to scan coronation crowds,2023-05-04,05:41 pm,Disha Jana,https://www.independent.co.uk/independentpremium/news-analysis/met-britain-liberty-london-metropolitan-police-b2331838.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683198889340_635.jpg,"Human rights campaigners have heavily criticised potential police use of facial recognition on crowds attending the coronation.The Metropolitan Police is considering using the technology over the weekend, with a watch list of people that officers believe pose a risk to public safety.This could include wanted criminals or offenders under strict licence conditions, the force said.","Human rights campaigners have heavily criticised potential police use of facial recognition on crowds attending the coronation. Metropolitan Police is considering using the technology over the weekend, with a watch list of people that officers believe pose a risk to public safety. This could include wanted criminals or offenders under strict licence conditions."
39, Pic shows King Charles' 'coronation chair' which was made 700 years ago,2023-05-04,10:28 pm,Daisy Mowke,https://www.hindustantimes.com/world-news/king-charles-coronation-in-photos-king-charles-coronation-chair-which-has-been-used-for-700-years-101683193317906-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683217355517_815.jpg,"
Buckingham Palace revealed that an array of historic chairs will be used for the coronation of King Charles. The historic St Edward's Chair, which was made over 700 years ago and was first used for the coronation of King Edward II in 1308, will be used for the moment of Charles' crowning, the palace informed. Read more: King Charles' coronation: Details on the ceremony and how you can watch it live




The Coronation Chair, also known as St Edward's Chair or King Edward's Chair, is pictured inside Westminster Abbey in London.(AFP)








King Charles and his wife Queen Consort Camilla will be seated in Chairs of Estate and Throne Chairs at different points during the service, the palace said in a statement.



The Coronation Chair is seen inside Westminster Abbey ahead of the King's Coronation.
(Reuters)


The Chairs of Estate which will be used during the early parts of the service and for the coronation of Camilla were made for the coronation of Charles' mother Queen Elizabeth in 1953. King Charles and Camilla will also be seated in the Throne Chairs during some parts of the coronation which were made for the coronation in 1937 of King George VI and his wife Queen Elizabeth, later known as Queen Mother.






The Chairs of Estate and Throne Chairs from the Royal Collection ""have been conserved, restored and adapted as required,"" the palace revealed.

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.







ABOUT THE AUTHOR









Mallika Soni



When not reading, this ex-literature student can be found searching for an answer to the question, ""What is the purpose of journalism in society?""...view detail









Topics

king charles coronation
royal family





","The historic St Edward's Chair, which was first used for the coronation of King Edward II in 1308, will be used for Charles' crowning. King Charles and his wife Queen Consort Camilla will be seated in Chairs of Estate and Throne Chairs at different points during the service."
40,Ajay Banga will be a transformative World Bank leader: Biden,2023-05-04,04:51 pm,Bhawana Chaudhary,https://www.news18.com/amp/world/ajay-banga-will-be-a-transformative-leader-at-world-bank-says-biden-7715491.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683196980698_979.jpg,"Ajay Banga will be a transformational leader, who will bring expertise, experience, and innovation to the position of World Bank president, US President Joe Biden said after the former Mastercard CEO was confirmed as the new head of the international financial institution.Ajay Banga on Wednesday became the first-ever Indian-American to head the bank.“Ajay Banga will be a transformative leader, bringing expertise, experience, and innovation to the position of World Bank President. And together with World Bank leadership and shareholders, he will help steer the institution as it evolves and expands to address global challenges that directly affect its core mission of poverty reduction—including climate change,"" Biden said.“Ajay will also be integral in bringing together the public and private sectors, alongside philanthropies, to usher in the fundamental changes in development finance that this moment requires,"" said the president congratulating his nominee for the next President of the World Bank on his resounding approval by the Bank’s Board of Governors.Treasury Secretary Janet Yellen said Banga will play a critical role in undertaking a vital effort to evolve the World Bank and other multilateral development banks to redouble their work on global challenges like climate change in a way that accelerates progress on national development priorities.“His track record of forging partnerships between the public sector, private sector, and non-profits uniquely equips him to help mobilize private capital and press for the reforms needed to meet our shared ambitions. In doing so, the World Bank can serve as a force multiplier for good by setting the right agenda and catalyzing action from across the spectrum,"" she said.King Charles III Coronation | World Leaders Attends Coronation Of King Charles | UK News | News18King Charles III Coronation | King Charles Crowning Moment | Westminster Abbey | English NewsAfter he was nominated for this position by Biden, Banga spent the last couple of months travelling around the world meeting with governments from the World Bank’s diverse shareholder base and stakeholders from both the private and philanthropic sectors.“Today’s vote is an indication that he’s gained widespread support from across that shareholder base with resounding approval from the shareholders. Ajay himself is a business leader with decades of experience leading large global organizations forging public private partnerships to address financial inclusion and climate change,"" a senior administration official told reporters.“We are confident that Ajay is going to play a key role in steering the World Bank to evolve itself to address global challenges like climate change, pandemics, fragility conflict, or effectively at greater scale, and in doing so will help fulfill the President’s vision and the priorities placed around exactly those goals,"" the official said.“While the World Bank will continue to play a key role in improving the lives of people around the globe. I can’t do it alone, and Ajay’s track record of forging partnerships between the public sector and the private sector and nonprofit uniquely equipped to help mobilize the private capital and press for the reforms needed to meet our shared ambition,"" said the official.Another senior official told reporters that it is a really good day for the World Bank.“And it’s a really good day for the countries and the people who seek to partner with the World Bank, particularly in a very difficult time for emerging and developing countries. Awe think he is the right person for this moment, including on a very important and weepy evolution agenda that might describe that well,"" the official said.Read all the Latest News here(This story has not been edited by News18 staff and is published from a syndicated news agency feed)About the Author","Ajay Banga on Wednesday became the first-ever Indian-American to head the bank. The former Mastercard CEO was confirmed as the new head of the international financial institution. “Ajay will also be integral in bringing together the public and private sectors, alongside philanthropies, to usher in the fundamental changes in development finance,"" US President Joe Biden said."
41,"Convicted sex offender shoots 6 people dead, kills himself in US",2023-05-04,05:14 pm,Bhawana Chaudhary,https://www.news18.com/amp/world/us-sex-offender-fatally-shot-6-in-oklahoma-then-killed-himself-7715515.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683198565273_1.jpg,"An Oklahoma sex offender who was released from prison early shot his wife, her three children and their two friends in the head and then killed himself, authorities confirmed Wednesday as concerns grew about why he was free in the first place.Okmulgee Police Chief Joe Prentice said that the victims had sustained between one and three wounds to the head when they were found Monday on a rural Oklahoma property. Jesse McFadden, a 39-year-old convicted sex offender, then shot himself, Prentice said in the first major update on the case.The victims’ bodies were found near a creek and in a heavily wooded area.“The evidence is that Jesse McFadden murdered six people and then killed himself. Beyond that, I don’t know what his thought process was,"" Prentice said. “I’m not going to express a theory because I follow the evidence, and I don’t have any evidence about what the motive was.""Family members have questioned how a rapist accused of soliciting nude images from another teen while behind bars was ever allowed to go free.The shooting happened as a series of ominous text messages — sent by McFadden to his young accuser hours before his trial was to begin on felony charges of soliciting and possessing images of child sex abuse — suggested that he blamed the woman for ending his “great life"" and that he was determined not to return to prison.King Charles III Coronation | World Leaders Attends Coronation Of King Charles | UK News | News18King Charles III Coronation | King Charles Crowning Moment | Westminster Abbey | English NewsAccording to screen grabs of the messages, forwarded to KOKI in Tulsa by the now 23-year-old woman McFadden allegedly groomed from prison, he said he was having success at a marketing job and “making great money.""“Now it’s all gone,"" he texted. “I told you I wouldn’t go back.""“This is all on you for continuing this,"" he finished.A solicitation conviction can mean a 10-year sentence; the pornography charge could mean 20 years behind bars.Prentice declined though to speculate on whether that is what led to the shooting.“Everyone wants to understand why,"" he said. “Normal people can’t understand why. People who perpetrate crimes like this are evil and normal folks like us can’t understand why they do it.""Muskogee County District Attorney Larry Edwards said the young woman shared the text messages with him as well. “They are tragic. Let’s just say that. He more or less blames her for what he did and that’s the part I really have the problem with, because she didn’t do anything wrong,"" Edwards told Tulsa-based KOTV.Authorities began a search after McFadden failed to appear at his long-delayed jury trial on Monday in Muskogee County. His body was later discovered along with his wife, her son and daughters, and two other teens who were visiting the family over the weekend.Now family members of the victims are asking why McFadden, sentenced to 20 years in 2003 for first-degree rape in the sexual assault of a 17-year-old, was freed three years early, in part for good behavior, despite facing new charges that he used a contraband cell phone in 2016 to trade nude photos with the woman, then 16. He was released in 2020 after 16 years and nine months, even though the charges could send him back to prison for many years if convicted.“And they rushed him out of prison. How?"" asked Janette Mayo. She said she was told that her daughter, Holly Guess, 35, and her grandchildren, Rylee Elizabeth Allen, 17; Michael James Mayo, 15; and Tiffany Dore Guess, 13, were all shot to death.“Oklahoma failed to protect families. And because of that my children — my daughter and my grandchildren — are all gone,"" Mayo said. “I’ve lost my daughter and my grandchildren and I’m never going to get to see ’em, never going to get to hold them, and it’s killing me.""Justin Webster, who said he allowed his 14-year-old Ivy Webster to join a sleepover at the McFadden home not knowing anything about the man’s past, raised similar concerns about McFadden’s release.“To get to save some other children, to make a change is what I want to do,"" Webster told The AP during a tearful interview Tuesday in Henryetta, expressing a determination to “tell Ivy’s story and our story and get our government officials and everybody to start speaking up loud and keeping those pedophiles in jail.""“There needs to be repercussions and somebody needs to be held accountable. They let a monster out. They did this,"" Webster said.A spokeswoman for the Oklahoma Department of Corrections did not immediately respond to a request for comment Wednesday on why McFadden was released despite facing new felony charges.Prosecutors objected to any early release from prison, noting that he tied a 17-year-old’s hands and feet to bedposts, cut her shirt off and raped her at knifepoint. At one point, he threatened to use the knife on her if she “did not shut up,"" the records show.The circumstances have alarmed Republican state Rep. Justin Humphrey, who chairs his chamber’s Criminal Judiciary Committee. He told The AP in a text that he’s working with another lawmaker on legislation that would “stop tragedies of this nature from occurring again.""He said the effort also will involve trying to determine how a person could commit sex crimes in prison and be released on good behavior, and how McFadden was able to be in contact with minors while on sex offender supervision.Court records show McFadden was charged with the new crimes in 2017 after the young woman’s relative alerted authorities. Set free in October 2020, he was arrested the next month and then released on $25,000 bond pending the trial, which was repeatedly delayed, in part due to the COVID-19 pandemic.McFadden married Holly Guess in May 2022; what she knew of his record isn’t clear. Mayo said the family didn’t learn about her son-in-law’s criminal history until a few months ago.“He lied to my daughter, and he convinced her it was all just a huge mistake,"" said Mayo, of Westville. “He was very standoffish, generally very quiet, but he kept my daughter and the kids basically under lock and key. He had to know where they were at all times, which sent red flags up.""According to Okmulgee County Sheriff Eddy Rice, the seven bodies were found on the property where McFadden lived near Henryetta, a town of about 6,000 about 90 miles (145 kilometers) east of Oklahoma City. The dead bodies included the two teens who had been reported as missing and in danger — Webster, 14, and Brittany Brewer, 16.Brittany Brewer’s father confirmed that his daughter was among the dead. At a vigil Monday night, Nathan Brewer said “It’s just a parent’s worst nightmare, and I’m living it.""The grim discovery could push the number of people slain in mass killings past 100 for the year, according to a database maintained by The AP and USA Today in a partnership with Northeastern University.Read all the Latest News here(This story has not been edited by News18 staff and is published from a syndicated news agency feed)About the Author","Jesse McFadden, a 39-year-old convicted sex offender, shot his wife, her three children and their two friends in the head and then killed himself, police said. The victims had sustained between one and three wounds to the head when they were found Monday on a rural Oklahoma property. The shooting happened as a series of ominous text messages — sent by McFadden to his young accuser hours before his trial was to begin — suggested that he blamed the woman for ending his ""great life"""
42,No option left other than elimination of Zelenskyy: Russia after Putin assassination bid,2023-05-04,09:52 am,Ankush Verma,https://www.aninews.in/news/world/others/no-option-left-other-than-elimination-of-zelenskyy-russias-ex-leader-medvedev20230504041314/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683173542482_631.jpg,"Moscow [Russia], May 4 (ANI): After the drone attack on the Kremlin residence of Russian President Vladimir Putin, by Ukraine, Moscow is left with no option other than the physical elimination of Ukrainian President Volodymyr Zelenskyy ""and his clique,"" deputy chairman of Russia's Security Council, Dmitry Medvedev said on his Telegram channel, according to TASS News Agency. On his Telegram channel, Medvedev said, ""After today's terrorist attack, there are no options left other than the physical elimination of Zelensky and his clique.""According to Medvedev, Zelenskyy ""is not even needed for signing an instrument of unconditional surrender.""""Hitler, as is known, did not sign it either. There will always be some substitute,"" Medvedev wrote, reported TASS News Agency.Earlier, Russia alleged that there were attempts by Ukraine to assassinate President Putin, saying it was a ""terrorist attack"" while claiming it shot down drones over the residence of Putin.Russian President Vladimir Putin did not get injured in the overnight drone attacks on Kremlin and Russia considers the drone attacks, an attempt on President's life, President's press service announced on Wednesday, Russia Today reported.According to Putin's staff, Ukraine launched two drone attacks overnight with the intention of hitting his apartment in the Kremlin.""The head of State was not in Kremlin at the time of ""Ukrainian UAV attack"" on Tuesday night, ""Kremlin's Spokesperson Dmitry Peskov said.He also said that President Putin is currently working from his residence near Moscow and that his schedule remains unchanged.The drones were destroyed using electronic warfare measures and caused no casualties or damage, the press service added.According to a report in Russia Today, the message said, ""As a result of this terrorist act, the President of the Russian Federation was not injured. His work schedule has not changed, it continues as usual.""The Kremlin also noted that the Russian side reserves the right to take retaliatory measures as it sees fit, reported Russia Today.Peskov added that the incident won't interfere with the Victory Day parade that is scheduled to take place on May 9 on Red Square.The Kremlin previously reported that the two UAVs had targeted the Kremlin, but both were shot down before they could pose any damage, according to Russia Today.Prior to being shot down, both of the UAVs that had targeted the Kremlin, according to the Kremlin, were shot down.Meanwhile, Ukrainian President Volodymyr Zelenskyy has denied that his country was responsible for what Russia says was an assassination attempt against Russian President Vladimir Putin, after an apparent drone attack on the Kremlin.""We don't attack Putin or Moscow,"" Zelenskyy said during a news conference in Helsinki.The Ukrainian president said that Ukraine didn't have enough weapons to spare in incidents like this, reported CNN.""We fight on our territory, we are defending our villages and cities. We don't have enough weapon[s] for this. That's why we don't use it anywhere [else],"" Zelensky explained. ""For us that is the deficit, we can't spend [waste] it."" (ANI)","Russian President Vladimir Putin did not get injured in the overnight drone attacks on Kremlin. Russia considers the drone attacks, an attempt on President's life. Ukrainian President Volodymyr Zelenskyy has denied that his country was responsible for what Russia says was an assassination attempt against Putin."
43,Turkish singer Gulsen sentenced over her mid-concert joke on religious schools,2023-05-04,08:36 am,Ankush Verma,https://www.hindustantimes.com/world-news/gulsen-sentenced-turkish-singer-gulsen-sentenced-to-10-months-for-mid-concert-joke-on-religion-101683109337422-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683168520775_80.jpg,"
Turkish pop singer Gulsen was handed a 10-month suspended sentence by a court in Istanbul for “inciting hatred and enmity” over a joke about Turkey’s religious schools, Associated Press reported quoting Turkey's state-run news agency.




Gulsen: A court in Istanbul sentenced Turkish pop singer Gulsen to a 10-months suspended sentence.(AP)








Gulsen was briefly jailed last year for the joke which she had made during a concert. On stage, the 46-year-old singer had quipped that the “perversion” of one of her musicians was the result of his attending a religious school.Read more: Where was Vladimir Putin amid attack on Kremlin? Bunker or different residence
Gulsen was then jailed for five days and later spent 15 days under house arrest despite issuing an apology for the incident. The court found her guilty of the charge and initially sentenced her to one year in prison but later reduced the sentence owing to her “respectful stance” during the trial. 
Gulsen was also warned that if she passes such remarks again she could be jailed further within the next five years. Although the singer has rejected the accusations saying that her comment “was a joke between two people.” She had told the court that she had just teased a band member who was nicknamed “Imam” but had not attended a religious school.






Her lawyer also reiterated that the comment was a joke and requested her acquittal saying “there was no crime.”
The pop singer was previously attacked for her stage outfits and for unfurling an LGBTQ flag at a concert.

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.







ABOUT THE AUTHOR









Mallika Soni



When not reading, this ex-literature student can be found searching for an answer to the question, ""What is the purpose of journalism in society?""...view detail









Topics

turkey





",Turkish pop singer Gulsen was handed a 10-month suspended sentence by a court in Istanbul. The 46-year-old singer had quipped that the “perversion” of one of her musicians was the result of his attending a religious school. She was briefly jailed for five days and later spent 15 days under house arrest despite issuing an apology.
44,Israeli forces kill Palestinian gunmen who shot British-Israelis,2023-05-04,05:15 pm,Athira Sasidharan,https://www.reuters.com/world/middle-east/israel-says-its-forces-killed-palestinian-gunmen-who-shot-dead-british-israelis-2023-05-04?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/4_thu/img_1683199345959_823.jpg,"JERUSALEM, May 4 (Reuters) - Israeli forces on Thursday killed two Palestinian gunmen who shot dead a British-Israeli mother and her two daughters in April in the occupied West Bank, Israel's domestic security service said.A third militant who had aided the two gunmen was also killed in the raid, Israel's Shin Bet service said.The Palestinian Health Ministry said there had been three fatalities during the raid in the city of Nablus. Hundreds of people marched in their funeral procession through the streets of the city as gunmen fired into the air.Palestinian militant group Hamas said the men killed were members of its armed wing and confirmed they had carried out the April 7 attack in which British-Israeli Lucy Dee, 48, and her daughters Maia, 20, and Rina, 15, were killed, while travelling from their home in a Jewish settlement in the West Bank.In a separate incident nearby, at the flashpoint village of Huwara, a Palestinian woman stabbed an Israeli soldier and was then shot by him and a second soldier, the military said.The woman, identified as Iman Odeh, 26, died of her injuries, the Palestinian Health Ministry said.The incidents came after an exchange of cross-border strikes between Israel and Gaza earlier in the week and more than a year of violence that has seen repeated Israeli raids in the West Bank as well as a series of attacks by Palestinians on Israelis.The shooting attack on the Dee family, which British Foreign Minister James Cleverly described as ""abhorrent"", shocked Israelis, who flocked to the Dees' funerals last month.In a radio interview with Israeli public broadcaster Kan, Rabbi Leo Dee, the family's father, thanked the Israeli security forces and said he was more consoled by meeting transplant patients this week who had received his wife's organs.""That was a great comfort,"" Dee said.In Nablus, witnesses said Israeli undercover units surrounded a house in the old city before a gun battle which left the structure badly damaged by explosions and bullet holes.Since the beginning of the year, more than 100 Palestinians, most of them fighters in militant groups but some of them civilians including children, have been killed by Israeli forces and at least 18 Israelis and foreigners have been killed.Hamas spokesman Hazem Qassem threatened revenge for the killing of the gunmen who were barricaded in the house. ""The occupation will pay the price for its crimes against our people and for the assassination today,"" he said.Israeli Prime Minister Benjamin Netanyahu said that those who harm Israelis are eventually reached. ""It doesn't matter where you try to hide - we will find you,"" he said.Nabil Abu Rudeineh, spokesman for Palestinian President Mahmoud Abbas, blamed Israel for the escalation and called on the United States to intervene.Our Standards: The Thomson Reuters Trust Principles.",Hamas says the men killed were members of its armed wing. A third militant who had aided the two gunmen was also killed in the raid. A Palestinian woman stabbed an Israeli soldier and was then shot by him and a second soldier. The incidents came after an exchange of cross-border strikes between Israel and Gaza.
45,Over 4.3 lakh people displaced amid ongoing clashes in Sudan: UN,2023-05-03,06:41 pm,Disha Jana,https://www.news18.com/amp/world/more-than-430000-have-fled-homes-amid-sudan-fighting-un-7704151.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683117107508_560.jpg,"The fighting in Sudan has caused more than 330,000 people to flee their homes within the country, with over 100,000 others escaping over the borders, the United Nations said Tuesday.UNHCR, the UN’s refugee agency, is estimating that more than 800,000 people could potentially flee to neighbouring countries as the conflict continues in Sudan between the army and a paramilitary group.The UN’s International Organization for Migration (IOM) said an estimated 334,000 people had been internally displaced by the fighting, which broke out on April 15.“Over 100,000 refugees are estimated to be among those who have now fled Sudan to neighbouring countries, including Sudanese refugees, South Sudanese returning home prematurely, and others who were themselves refugees in Sudan,"" UNHCR spokeswoman Olga Sarrado told reporters in Geneva.The IOM said in a situation report that “the total estimate of displaced individuals across Sudan has reached 334,053"".“About 72 percent, roughly 240,000 of these new internal displacements were reported in West and South Darfur alone,"" spokesman Paul Dillon told reporters.King Charles III Coronation | World Leaders Attends Coronation Of King Charles | UK News | News18King Charles III Coronation | King Charles Crowning Moment | Westminster Abbey | English NewsThe number of people displaced in the last two weeks “exceeds all conflict-related displacement in Sudan in 2022"", he added.Meanwhile the UN said its 2023 aid appeals for Sudan were $1.5 billion short and only 14 percent funded.“The $1.75 billion joint appeal for Sudan in 2023 is only 14 percent funded. In other words … (it is) facing a funding gap of $1.5 billion,"" said Jens Laerke, the UN humanitarian agency’s spokesman.Read all the Latest News here(This story has not been edited by News18 staff and is published from a syndicated news agency feed)About the Author","The fighting in Sudan has caused more than 330,000 people to flee their homes within the country, with over 100,000 others escaping over the borders. The UN said its 2023 aid appeals for Sudan were $1.5 billion short and only 14 percent funded."
46,Coronation to serve as an economic boost to UK: Buckingham Palace,2023-05-03,11:29 am,Bhawana Chaudhary,https://www.hindustantimes.com/world-news/king-charles-coronation-will-be-an-economic-boost-buckingham-palace-says-101683075931770-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683090789994_504.jpg,"
The coronation ceremony for King Charles on Saturday will be the most glorious display of pageantry seen in Britain for a generation and will provide an economic boost to the nation, its organiser and Buckingham Palace have said.




Members of the military march near Buckingham Palace in central London, during a rehearsal for the coronation of King Charles III which will take place at Westminster Abbey on May 6. (AP)








Charles, along with his wife Camilla, will be crowned at London's Westminster Abbey in a historic event whose origins date back some 1,000 years, and involving thousands of military personnel in a mile-long procession through central London.
""This is a proud moment in our national history,"" said Earl Marshal Edward Fitzalan-Howard, the Duke of Norfolk and England's most senior peer.
""This is also a time to remind ourselves of the pride we have in our great country and our unwritten constitution which has served us so well for over 1,000 years during our long history,"" Fitzalan-Howard, whose family have organised state occasions since 1483, told reporters.
Some 7,000 armed forces personnel will be involved in ceremonial duties, with more than 4,000, including military bands, taking part in a procession from the Abbey back to Buckingham Palace where the newly-crowned king and queen will be given a royal salute in the gardens.






It will be ""a glorious display of pageantry"", Fitzalan-Howard said. The royals will, as is traditional, wave to the crowds from the balcony of Buckingham Palace afterwards, and there will be a flypast by military aircraft.
As the palace has previously acknowledged, the service itself will be different to that of Queen Elizabeth seven decades ago, reflecting the different eras.
There will be only 2,300 guests in Westminster Abbey as opposed to the 8,000 who watched in 1953, although 100 heads of state will still be present, and it will be much shorter.
Critics have questioned the cost of a lavish coronation when the public is facing a cost of living crisis but a palace spokesperson said there were reports that more than 1 billion pounds ($1.25 billion) was expected to flow into the struggling economy as a result.






""It’s not for me to say how accurate those figures are but certainly the theory pertains that the celebrations are an enormous economic boost to the nation,"" the spokesperson said, adding that having so many heads of state present was also a huge networking opportunity.
However, consultancy Pantheon Macroeconomics said it expected that British gross domestic product would fall about 0.2% month-to-month in May, with the decline due to the extra bank holiday the government has allocated for the coronation. 

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.


Topics

king charles iii
buckingham palace
king charles coronation
+ 1 more





","The coronation ceremony for King Charles on Saturday will be the most glorious display of pageantry seen in Britain for a generation. Charles, along with his wife Camilla, will be crowned at London's Westminster Abbey in a historic event whose origins date back some 1,000 years. Some 7,000 armed forces personnel will be involved in ceremonial duties."
